OBJECTID,WELL_UWI,WELL_NAME,WELL_NAME_,WELL_NAM_1,ASSET_AREA,SUB_PROD_A,WELL_NAM_2,Longitude,Latitude
6788,MINA00997H1,3D-54B,3D-54B,M0997,MINAS,SLS,MINA00997H1 3D-54B M0997,766271.463800,92910.310620
6789,MINA00998D1,"8D-56","8D-56",M0998,MINAS,SLS,MINA00998D1 8D-56 M0998,774540.685900,79875.554840
6790,MINA00999D1,"8E-25","8E-25",M0999,MINAS,SLS,MINA00999D1 8E-25 M0999,777107.453100,80296.454560
6791,MINA01000D1,"8D-46","8D-46",M1000,MINAS,SLS,MINA01000D1 8D-46 M1000,774533.435800,79874.664730
6792,MINA01001D1,"4D-84","4D-84",M1001,MINAS,SLS,MINA01001D1 4D-84 M1001,768037.782200,89523.774220
6793,MINA01002D1,"8E-26","8E-26",M1002,MINAS,SLS,MINA01002D1 8E-26 M1002,777111.073000,80302.354590
6794,MINA01003D1,"8D-16","8D-16",M1003,MINAS,SLS,MINA01003D1 8D-16 M1003,774659.845700,80677.463990
6795,MINA01004D1,"4D-85","4D-85",M1004,MINAS,SLS,MINA01004D1 4D-85 M1004,768042.002100,89529.544330
6796,MINA01005D1,"8E-45","8E-45",M1005,MINAS,SLS,MINA01005D1 8E-45 M1005,777104.093100,80290.254500
6797,MINA01006D1,"8D-28","8D-28",M1006,MINAS,SLS,MINA01006D1 8D-28 M1006,774663.795700,80671.694010
6798,MINA01007D1,"4D-73","4D-73",M1007,MINAS,SLS,MINA01007D1 4D-73 M1007,768046.092200,89535.154310
6799,MINA01008D1,"4D-75","4D-75",M1008,MINAS,SLS,MINA01008D1 4D-75 M1008,768050.482100,89541.114240
6800,MINA01009D1,"7E-32","7E-32",M1009,MINAS,SLS,MINA01009D1 7E-32 M1009,774571.955600,82803.991830
6801,MINA01010D1,"7E-34","7E-34",M1010,MINAS,SLS,MINA01010D1 7E-34 M1010,774578.965600,82803.531800
6802,MINA01011D1,"4D-96","4D-96",M1011,MINAS,SLS,MINA01011D1 4D-96 M1011,768081.982100,88992.014810
6803,MINA01012D1,"8E-37","8E-37",M1012,MINAS,SLS,MINA01012D1 8E-37 M1012,777550.542500,80043.674840
6804,MINA01013D1,"9D-76","9D-76",M1013,MINAS,SLS,MINA01013D1 9D-76 M1013,776444.954000,76886.508030
6805,MINA01014D1,"5D-11","5D-11",M1014,MINAS,SLS,MINA01014D1 5D-11 M1014,768084.802100,88985.554790
6806,MINA01015D1,"8E-46","8E-46",M1015,MINAS,SLS,MINA01015D1 8E-46 M1015,777549.432500,80037.124830
6807,MINA01016D1,"9D-77","9D-77",M1016,MINAS,SLS,MINA01016D1 9D-77 M1016,776448.714000,76892.248050
6808,MINA01017D1,"5D-22","5D-22",M1017,MINAS,SLS,MINA01017D1 5D-22 M1017,768038.362300,88404.725470
6809,MINA01018D1,"9D-66","9D-66",M1018,MINAS,SLS,MINA01018D1 9D-66 M1018,775836.404700,77090.377710
6810,MINA01019D1,"9D-68","9D-68",M1019,MINAS,SLS,MINA01019D1 9D-68 M1019,776452.624000,76897.698030
6811,MINA01634D1,6E-85E,6E-85E,M1634,MINAS,SLS,MINA01634D1 6E-85E M1634,774151.286000,84371.194430
6812,MINA01635D1,"6E-99","6E-99",M1635,MINAS,SLS,MINA01635D1 6E-99 M1635,775072.485000,83775.635090
6813,MINA01636D1,"6E-83","6E-83",M1636,MINAS,SLS,MINA01636D1 6E-83 M1636,773505.476600,84326.904370
6814,MINA01637D1,6C-66N,6C-66N,M1637,MINAS,SLS,MINA01637D1 6C-66N M1637,768611.411900,84876.243380
6815,MINA01638D1,7D-24N,7D-24N,M1638,MINAS,SLS,MINA01638D1 7D-24N M1638,771887.458500,83406.490910
6816,MINA01639D1,8D-16E,8D-16E,M1639,MINAS,SLS,MINA01639D1 8D-16E M1639,774414.475900,81027.743520
6817,MINA01640D1,7E-91N,7E-91N,M1640,MINAS,SLS,MINA01640D1 7E-91N M1640,774409.715900,81033.553560
6818,MINA01641D1,7E-82E,7E-82E,M1641,MINAS,SLS,MINA01641D1 7E-82E M1641,774993.895200,81433.727760
6819,MINA01642D1,8D-41E,8D-41E,M1642,MINAS,SLS,MINA01642D1 8D-41E M1642,772545.558000,79899.814620
6820,MINA01643D1,8D-41N,8D-41N,M1643,MINAS,SLS,MINA01643D1 8D-41N M1643,772276.618300,80194.758780
6821,MINA01644D1,8D-37N,8D-37N,M1644,MINAS,SLS,MINA01644D1 8D-37N M1644,774548.385800,80255.569020
6822,MINA01645D1,7D-88E,7D-88E,M1645,MINAS,SLS,MINA01645D1 7D-88E M1645,774336.316000,81677.217360
6823,MINA01646D1,8D-11E,8D-11E,M1646,MINAS,SLS,MINA01646D1 8D-11E M1646,772841.447700,80922.858130
6824,MINA01647D1,8D-11N,8D-11N,M1647,MINAS,SLS,MINA01647D1 8D-11N M1647,772844.987700,80916.258070
6825,MINA01648D1,8D-12N,8D-12N,M1648,MINAS,SLS,MINA01648D1 8D-12N M1648,772848.547600,80909.638050
6826,MINA01649D1,8D-22N,8D-22N,M1649,MINAS,SLS,MINA01649D1 8D-22N M1649,772852.087700,80903.028130
6827,MINA01650D1,8D-17N,8D-17N,M1650,MINAS,SLS,MINA01650D1 8D-17N M1650,774681.595700,81196.187900
6828,MINA01651D1,7E-81E,7E-81E,M1651,MINAS,SLS,MINA01651D1 7E-81E M1651,774668.395700,81200.747900
6829,MINA01652D1,7E-84N,7E-84N,M1652,MINAS,SLS,MINA01652D1 7E-84N M1652,775277.164900,81629.267540
6830,MINA01653D1,7E-72E,7E-72E,M1653,MINAS,SLS,MINA01653D1 7E-72E M1653,774997.045300,81745.377340
6831,MINA01654D1,7E-72N,7E-72N,M1654,MINAS,SLS,MINA01654D1 7E-72N M1654,774991.415200,81750.202940
6832,MINA01655D1,8D-59N14,8D-59N14,M1655,MINAS,SLS,MINA01655D1 8D-59N14 M1655,775367.285000,79842.769540
6833,MINA01656D1,8D-59N2,8D-59N2,M1656,MINAS,SLS,MINA01656D1 8D-59N2 M1656,775370.875000,79836.559500
6834,MINA01657D1,8D-25E,8D-25E,M1657,MINAS,SLS,MINA01657D1 8D-25E M1657,773971.626500,80298.844310
6835,MINA01658D1,8D-35N,8D-35N,M1658,MINAS,SLS,MINA01658D1 8D-35N M1658,773709.546800,80236.278860
6836,MINA01659D1,7D-99N,7D-99N,M1659,MINAS,SLS,MINA01659D1 7D-99N M1659,773606.886800,80989.923590
6837,MINA01660D1,8D-14N,8D-14N,M1660,MINAS,SLS,MINA01660D1 8D-14N M1660,773612.166800,80984.728080
6838,MINA01661D1,9D-36N,9D-36N,M1661,MINAS,SLS,MINA01661D1 9D-36N M1661,775588.854900,78031.291470
6839,MINA01662D1,8D-59N9,8D-59N9,M1662,MINAS,SLS,MINA01662D1 8D-59N9 M1662,775374.475000,79830.489490
6840,MINA01663D1,8D-59N4,8D-59N4,M1663,MINAS,SLS,MINA01663D1 8D-59N4 M1663,775377.865000,79824.429460
6841,MINA01664V1,8D-59E8A,8D-59E8A,M1664,MINAS,SLS,MINA01664V1 8D-59E8A M1664,775384.774900,79812.179490
6842,MINA01665D1,9D-25N,9D-25N,M1665,MINAS,SLS,MINA01665D1 9D-25N M1665,775591.254800,78038.401480
6843,MINA01666D1,8D-69N10,8D-69N10,M1666,MINAS,SLS,MINA01666D1 8D-69N10 M1666,775416.834900,79757.109600
6844,MINA01667D1,8D-59E2,8D-59E2,M1667,MINAS,SLS,MINA01667D1 8D-59E2 M1667,775413.074900,79763.209560
6845,MINA01668D1,8D-52N,8D-52N,M1668,MINAS,SLS,MINA01668D1 8D-52N M1668,773020.377500,79578.049630
6846,MINA01669V1,8D-59E13A,8D-59E13A,M1669,MINAS,SLS,MINA01669V1 8D-59E13A M1669,775447.304900,79847.959430
6847,MINA01670D1,8D-45E,8D-45E,M1670,MINAS,SLS,MINA01670D1 8D-45E M1670,773866.676600,80188.668940
6848,MINA01671V1,8D-59E9,8D-59E9,M1671,MINAS,SLS,MINA01671V1 8D-59E9 M1671,775426.635000,79812.339500
6849,MINA01672D1,8D-45N,8D-45N,M1672,MINAS,SLS,MINA01672D1 8D-45N M1672,773859.546600,80191.078920
6850,MINA01673D1,6C-24E,6C-24E,M1673,MINAS,SLS,MINA01673D1 6C-24E M1673,767448.183200,85760.732290
6851,MINA01674D1,8D-59E4,8D-59E4,M1674,MINAS,SLS,MINA01674D1 8D-59E4 M1674,775480.074900,79835.569550
6852,MINA01675D1,7D-45E,7D-45E,M1675,MINAS,SLS,MINA01675D1 7D-45E M1675,772638.537700,82723.246150
6853,MINA01676D1,8D-59E14,8D-59E14,M1676,MINAS,SLS,MINA01676D1 8D-59E14 M1676,775483.574800,79841.629450
6854,MINA01677D1,7D-65E1,7D-65E1,M1677,MINAS,SLS,MINA01677D1 7D-65E1 M1677,772821.637500,82552.576280
6855,MINA02135H1,8E-89A,8E-89A,M2135,MINAS,SLS,MINA02135H1 8E-89A M2135,778174.581900,79650.769980
6856,MINA02136D1,6B-36N,6B-36N,M2136,MINAS,SLS,MINA02136D1 6B-36N M2136,765031.795800,86023.401880
6857,MINA02137D1,3B-14,3B-14,M2137,MINAS,SLS,MINA02137D1 3B-14 M2137,760296.100400,93420.773270
6858,MINA02138D1,3B-24N,3B-24N,M2138,MINAS,SLS,MINA02138D1 3B-24N M2138,760307.200200,93418.743190
6859,MINA02139D1,4C-35N,4C-35N,M2139,MINAS,SLS,MINA02139D1 4C-35N M2139,765144.495300,90456.336910
6860,MINA02140H1,7E-41A,7E-41A,M2140,MINAS,SLS,MINA02140H1 7E-41A M2140,774742.385400,81878.977180
6861,MINA02141D1,5E-94N,5E-94N,M2141,MINAS,SLS,MINA02141D1 5E-94N M2141,771957.628100,86475.791870
6862,MINA02142D1,4A-51,4A-51,M2142,MINAS,SLS,MINA02142D1 4A-51 M2142,758273.102800,89817.076980
6863,MINA02143D1,8D-64N,8D-64N,M2143,MINAS,SLS,MINA02143D1 8D-64N M2143,774523.225900,79657.669640
6864,MINA02144D1,8D-55N,8D-55N,M2144,MINAS,SLS,MINA02144D1 8D-55N M2144,774513.847900,79663.981570
6865,MINA02145H1,3D-76A,3D-76A,M2145,MINAS,SLS,MINA02145H1 3D-76A M2145,766307.443900,92314.935030
6866,MINA02146H1,3D-65D,3D-65D,M2146,MINAS,SLS,MINA02146H1 3D-65D M2146,766389.153700,92962.994220
6867,MINA02147D1,8D-47E2,8D-47E2,M2147,MINAS,SLS,MINA02147D1 8D-47E2 M2147,774811.985500,80024.709260
6868,MINA02148D1,8D-47N1,8D-47N1,M2148,MINAS,SLS,MINA02148D1 8D-47N1 M2148,774573.395800,80232.728980
6869,MINA02149H1,7E-42A,7E-42A,M2149,MINAS,SLS,MINA02149H1 7E-42A M2149,774752.975500,81875.037210
6870,MINA02150D1,8D-47N2,8D-47N2,M2150,MINAS,SLS,MINA02150D1 8D-47N2 M2150,774582.385800,80225.909020
6871,MINA02151H1,3B-24A,3B-24A,M2151,MINAS,SLS,MINA02151H1 3B-24A M2151,760772.839900,92465.734360
6872,MINA02152H1,3D-55A,3D-55A,M2152,MINAS,SLS,MINA02152H1 3D-55A M2152,766290.893900,92016.685370
6873,MINA02153D1,3D-54E,3D-54E,M2153,MINAS,SLS,MINA02153D1 3D-54E M2153,766378.833700,92958.394290
6874,MINA02154D1,8D-47E1,8D-47E1,M2154,MINAS,SLS,MINA02154D1 8D-47E1 M2154,774574.985900,79895.309320
6875,MINA02155H1,1E-85A,1E-85A,M2155,MINAS,SLS,MINA02155H1 1E-85A M2155,766096.543500,97529.199210
6876,MINA02156D1,3B-29,3B-29,M2156,MINAS,SLS,MINA02156D1 3B-29 M2156,761344.399100,93081.373670
6877,MINA02157H1,2D-72A,2D-72A,M2157,MINAS,SLS,MINA02157H1 2D-72A M2157,764992.495100,94013.622960
6878,MINA02158H1,6D-77B,6D-77B,M2158,MINAS,SLS,MINA02158H1 6D-77B M2158,772376.307700,85260.363350
6879,MINA02159V1,8D-56N2,8D-56N2,M2159,MINAS,SLS,MINA02159V1 8D-56N2 M2159,774468.285900,79779.909500
6880,MINA02160H1,6D-79A,6D-79A,M2160,MINAS,SLS,MINA02160H1 6D-79A M2160,772689.907500,83808.654890
6881,MINA02161D1,5C-58E,5C-58E,M2161,MINAS,SLS,MINA02161D1 5C-58E M2161,768068.862300,87221.870710
6882,MINA02162D1,6D-96N1,6D-96N1,M2162,MINAS,SLS,MINA02162D1 6D-96N1 M2162,771305.789100,84092.464510
6883,MINA02163D1,"8E-99","8E-99",M2163,MINAS,SLS,MINA02163D1 8E-99 M2163,778115.782100,78631.921040
6884,MINA02164D1,7E-93N1,7E-93N1,M2164,MINAS,SLS,MINA02164D1 7E-93N1 M2164,774729.285600,81162.928040
6885,MINA02165H1,6E-42A,6E-42A,M2165,MINAS,SLS,MINA02165H1 6E-42A M2165,773296.954800,84644.177990
6886,MINA02166D1,6E-34N,6E-34N,M2166,MINAS,SLS,MINA02166D1 6E-34N M2166,773276.886800,85251.663400
6887,MINA02167H1,3D-65A,3D-65A,M2167,MINAS,SLS,MINA02167H1 3D-65A M2167,766342.182700,92679.912550
6888,MINA02168D1,8C-15N,8C-15N,M2168,MINAS,SLS,MINA02168D1 8C-15N M2168,771336.289300,80768.448190
6889,MINA02170D1,6D-53N1,6D-53N1,M2170,MINAS,SLS,MINA02170D1 6D-53N1 M2170,770736.789600,84884.143590
6890,MINA02171D1,7F-45,7F-45,M2171,MINAS,SLS,MINA02171D1 7F-45 M2171,778185.781700,82622.316690
6891,MINA02172D1,9E-41E,9E-41E,M2172,MINAS,SLS,MINA02172D1 9E-41E M2172,776757.883600,77580.962080
6892,MINA02173D1,9D-48E1,9D-48E1,M2173,MINAS,SLS,MINA02173D1 9D-48E1 M2173,776757.883600,77580.962080
6893,MINA02174D1,9D-75N,9D-75N,M2174,MINAS,SLS,MINA02174D1 9D-75N M2174,776140.284400,76749.092980
6894,MINA02175D1,6F-84,6F-84,M2175,MINAS,SLS,MINA02175D1 6F-84 M2175,776569.883200,84649.264350
6895,MINA02176D1,7D-44N,7D-44N,M2176,MINAS,SLS,MINA02176D1 7D-44N M2176,771744.388600,83051.305620
6896,MINA02177D1,7D-34E,7D-34E,M2177,MINAS,SLS,MINA02177D1 7D-34E M2177,771736.388600,83059.305610
6897,MINA02178D1,7E-85N,7E-85N,M2178,MINAS,SLS,MINA02178D1 7E-85N M2178,775521.244600,81848.807290
6898,MINA02179D1,6C-27E,6C-27E,M2179,MINAS,SLS,MINA02179D1 6C-27E M2179,768628.491900,85768.632420
6899,MINA02180D1,10D-14N,10D-14N,M2180,MINAS,SLS,MINA02180D1 10D-14N M2180,776589.584000,75394.324450
6900,MINA02181D1,8D-69N,8D-69N,M2181,MINAS,SLS,MINA02181D1 8D-69N M2181,776096.284200,79477.259980
6901,MINA00316V1,4C-67,4C-67,M0316,MINAS,SLS,MINA00316V1 4C-67 M0316,765859.674500,89954.373620
6902,MINA00317V1,6C-12,6C-12,M0317,MINAS,SLS,MINA00317V1 6C-12 M0317,767142.833500,86053.317800
6903,MINA00318V1,"5E-71","5E-71",M0318,MINAS,SLS,MINA00318V1 5E-71 M0318,771599.388500,86940.737240
6904,MINA00319V1,"3E-44","3E-44",M0319,MINAS,SLS,MINA00319V1 3E-44 M0319,769054.530700,92938.050880
6905,MINA00320V1,5A-24,5A-24,M0320,MINAS,SLS,MINA00320V1 5A-24 M0320,759950.091200,88282.774820
6906,MINA00321V1,"6E-77","6E-77",M0321,MINAS,SLS,MINA00321V1 6E-77 M0321,775017.145000,84407.100130
6907,MINA00322V1,"7E-74","7E-74",M0322,MINAS,SLS,MINA00322V1 7E-74 M0322,775604.504600,81714.732950
6908,MINA00323V1,"10D-15","10D-15",M0323,MINAS,SLS,MINA00323V1 10D-15 M0323,777168.083400,75656.779380
6909,MINA00324V1,8C-47,8C-47,M0324,MINAS,SLS,MINA00324V1 8C-47 M0324,771609.769100,80037.204340
6910,MINA00325V1,"5D-18","5D-18",M0325,MINAS,SLS,MINA00325V1 5D-18 M0325,770614.269400,88609.375450
6911,MINA00326V1,6C-44,6C-44,M0326,MINAS,SLS,MINA00326V1 6C-44 M0326,767616.603000,85255.228610
6912,MINA00327V1,6C-74,6C-74,M0327,MINAS,SLS,MINA00327V1 6C-74 M0327,768096.722500,84357.849670
6913,MINA00328V1,7C-12,7C-12,M0328,MINAS,SLS,MINA00328V1 7C-12 M0328,768572.572100,83487.580590
6914,MINA00329V1,7C-44,7C-44,M0329,MINAS,SLS,MINA00329V1 7C-44 M0329,769028.221600,82627.391490
6915,MINA00330V1,8C-12,8C-12,M0330,MINAS,SLS,MINA00330V1 8C-12 M0330,770058.680700,80871.303390
6916,MINA00331V1,8C-44,8C-44,M0331,MINAS,SLS,MINA00331V1 8C-44 M0331,770627.000100,80010.684350
6917,MINA00332V1,4A-95,4A-95,M0332,MINAS,SLS,MINA00332V1 4A-95 M0332,759148.631900,89023.504040
6918,MINA00333V1,"8D-33","8D-33",M0333,MINAS,SLS,MINA00333V1 8D-33 M0333,773092.897500,80244.894220
6919,MINA00334SH1,8F-65S,8F-65,M0334,MINAS,SLS,MINA00334SH1 8F-65S M0334,780294.719600,79559.135570
6920,MINA00335V1,"3D-44","3D-44",M0335,MINAS,SLS,MINA00335V1 3D-44 M0335,766096.614000,93027.130450
6921,MINA00336V1,"3D-71","3D-71",M0336,MINAS,SLS,MINA00336V1 3D-71 M0336,765546.154600,92107.101330
