WKT,OBJECTID
"MULTILINESTRING ((772723.054067504 79158.9129165592,772691.858900425 79172.954098586,772681.960912195 79161.3297105211,772664.043334038 79133.7697392742,772645.333655496 79121.3709513343,772603.805402678 79099.3345720841,772540.902473496 79073.8557948535,772466.745857291 79040.0715258082,772314.310628493 78983.4617753701,772171.853781497 79015.6839283017,772189.227162722 79013.1523325078,772182.654769804 79014.3637306392,772178.201774634 79014.8064297878,772134.990321744 79016.1094248032,772146.575609211 79014.5669274482,772132.984224065 79014.5597263391,772097.582063486 79005.5831332761,772014.293456835 78977.2097575598,771906.501677028 78948.0629806847,771843.938149459 78898.6880297263,771802.193998127 78861.6016669958,771743.976166567 78802.9374265951,771719.164596638 78766.9635640386,771651.280479255 78664.2662711768,771596.394040998 78642.8813901481,771381.84078373 78542.6475825878,771363.017205023 78533.9025906467,771298.859873757 78551.0144666125,771227.338447847 78601.0879057927,771234.903538735 78611.384995109,771226.770647275 78615.6924897142,771219.990355618 78604.2924016746,770785.387306726 78898.3497432209,770692.590203731 78952.9460756594,770696.702198527 78961.5812665137,770684.563611267 78968.1030583561,770678.768717904 78964.4465618975,770635.435063553 78985.6679350368,770593.219907704 79010.31150451,770573.380627478 79033.7523771418,770576.049824486 79034.6438763811,770576.939522513 79046.8104630912,770581.374214875 79080.7796261508,770578.137517352 79093.723011672,770576.01201867 79105.9991980158,770563.655032505 79102.1166012653,770560.089636486 79101.1225020634,770540.498158233 79097.2359047237,770501.740100561 79097.9943007077,770479.797523609 79109.6016861581,770435.21456798 79163.1199237203,770362.116040899 79248.8188235889))","5078"
"MULTILINESTRING ((772077.217112773 85794.9160793075,772076.998413837 85785.4017897355,772074.556617081 85778.7608968173,772086.133804735 85775.1233018123))","5079"
"MULTILINESTRING ((721055.426406332 70310.6642122415,721050.02891212 70314.6329073809,721036.580826338 70327.397292026))","5081"
"MULTILINESTRING ((772297.48991989 85239.5600080979,772312.750804394 85225.7426245844))","5085"
"MULTILINESTRING ((765536.434424848 90993.6292838673,765532.094229636 90993.4040837279,765515.496547631 90996.0553793254,765517.833944266 91005.0141696544))","5086"
"MULTILINESTRING ((762834.752700186 87507.3444938362,762809.248227661 87513.9597843251,762801.789635747 87515.29078221,762798.233741144 87498.1347008443,762729.407415872 87509.2687825968,762724.837220015 87519.4473709603,762725.835618842 87520.3287700739,762791.174742857 87568.0450230401,762884.895032259 87655.0556350793,762909.474800044 87714.9141711162,762923.932882676 87731.8447536762,762935.293370327 87730.2007564766,762940.755764616 87726.7730607351))","5098"
"MULTILINESTRING ((768046.283299766 89534.951914099,768072.243572912 89516.7091364827))","5103"
"MULTILINESTRING ((777584.295307587 76199.9319544106,777566.468326048 76211.6442401594))","5108"
"MULTILINESTRING ((776442.153747033 77485.9043547613,776467.981817139 77507.2744334908))","5110"
"MULTILINESTRING ((773940.723858935 82494.4860603202,773930.456767505 82525.684425243,773915.19618448 82522.0223279655))","5111"
"MULTILINESTRING ((760969.474679563 90634.272775682,760936.506014837 90645.9795598249))","5112"
"MULTILINESTRING ((770321.504625172 85894.509518045,770326.856118665 85902.0179102548,770329.404115587 85905.357306803))","5113"
"MULTILINESTRING ((769586.070791361 90889.0885606335,769583.269691578 90920.9486253271,769541.845837279 90917.5018254115,769528.697650897 90926.3400145095))","5121"
"MULTILINESTRING ((769964.533214286 85914.2848654644,769951.617128878 85909.084570065))","5123"
"MULTILINESTRING ((772184.438992373 84671.5155220006,772193.006581845 84685.0175079139))","5124"
"MULTILINESTRING ((766361.527304732 90026.5747233799,766365.83710077 90017.8669333584,766398.387464157 90027.8204252715,766553.231785674 90123.9311330624,766589.295142676 90162.4529938047,766600.140120839 90274.41787137,766601.739408435 90394.3334393509))","5138"
"MULTILINESTRING ((765642.86939144 94502.3393231672,765641.982292374 94502.7839225946,765617.4872203 94491.7065325793,765615.816322127 94491.8073323166))","5139"
"MULTILINESTRING ((766045.476871062 94262.0846249385,766027.996290587 94258.5317272635,766030.126189883 94240.6088472254,766007.082016821 94222.791164775))","5140"
"MULTILINESTRING ((774604.796939295 77622.454755101,774632.757510589 77600.4549814848))","5166"
"MULTILINESTRING ((764775.987919499 94772.5054458303,764775.782021 94758.5593612052,764776.556620148 94758.5599612744,764778.678718281 94753.4797670764))","5167"
"MULTILINESTRING ((720036.618819965 70764.6449277784,720024.598833422 70765.5302259278,720020.359137645 70773.2691168884,720029.490126451 70786.3157027985,720045.855707543 70793.4042959505,720055.757296476 70792.4161977665,720351.787341462 71103.6353672801,720351.785941204 71107.287663156,720351.786241268 71106.3977641625))","5172"
"MULTILINESTRING ((770199.877694844 88910.7331913231,770200.644992187 88931.3108687633))","5190"
"MULTILINESTRING ((770662.710688108 88909.9023331274,770648.011304321 88908.5660332963))","5191"
"MULTILINESTRING ((775502.93754499 80222.164881715,775527.655717893 80223.8383819441))","5192"
"MULTILINESTRING ((778678.634091128 78942.6276459072,778697.676970243 78944.5206454182))","5196"
"MULTILINESTRING ((769120.626774299 88943.2814602598,769130.668266072 88911.7579958322))","5199"
"MULTILINESTRING ((768810.180780428 79964.8803089692,768816.419974143 79958.2443167797,768823.550767677 79941.9835352445,768825.672465775 79936.8939410159))","5218"
"MULTILINESTRING ((770042.075058118 80856.8768305891,770042.629756663 80867.0588194475,770042.741856551 80866.9475195786,770057.667140116 80868.1705194776,770057.882139916 80867.7254199841))","5219"
"MULTILINESTRING ((772565.556378491 86948.2071554857,772582.473658417 86966.250137154,772585.478354802 86970.0133332848,772580.015959973 86979.1926227308))","5224"
"MULTILINESTRING ((770075.180602332 85807.8118920743,770072.079408219 85778.9436235426))","5225"
"MULTILINESTRING ((774875.227882745 77150.7397938346,774887.028870125 77147.6486981802,774903.069353087 77142.0190056498,774914.441442438 77120.4461302031,774938.838416548 77111.6123418631,775004.771844668 77111.2018476769,775105.223934801 77115.0195516724,775149.451287737 77100.6599709965,775167.606669172 77085.5077890659,775171.622865124 77081.4204938692,775191.562144765 77064.3959141332,775234.692202428 77006.6648808565,775262.554574527 76976.1428165442,775287.182749486 76953.8072430024,775294.420142016 76948.6087492828,775303.666232608 76940.3232591078,775305.673430446 76939.9905596337))","5226"
"MULTILINESTRING ((767343.864094882 89255.4162599104,767322.709619035 89244.6752698773,767315.359626522 89251.1987620431))","5244"
"MULTILINESTRING ((772665.893036721 82669.9072599719,772664.00653865 82671.4548581148,772630.901971461 82711.2642116286))","5246"
"MULTILINESTRING ((773745.053039649 82883.3662172989,773734.919151291 82876.6097238481))","5247"
"MULTILINESTRING ((774949.843856949 84836.5102790506,774934.380877335 84795.8939222375,774944.786172481 84720.4531058261,774960.199562866 84636.8175988266,774952.758273581 84606.7217311737,774903.030236081 84511.3273314517,774897.354142191 84512.3163298796,774897.242242342 84511.9917302254))","5255"
"MULTILINESTRING ((733939.91272845 77651.3623025501,733944.491124253 77639.4234162899,733949.6098193 77629.4689278443,733957.749712126 77604.4783564922,734035.681522693 77635.7004274606,734032.114026255 77641.2243209932))","5277"
"MULTILINESTRING ((764720.098881764 85723.5704244324,764719.761981975 85725.452522327,764718.091183838 85725.1178225536,764700.492402588 85731.8583136132,764682.220421898 85740.703402295,764682.55642153 85740.7036023234))","5278"
"MULTILINESTRING ((772965.027402102 77953.4853583875,772943.085625318 77962.6541465414,772921.032548732 77970.8306357742,772909.668560611 77977.352827694,772900.635969589 77988.1884150737,772885.930383716 78011.854687921,772880.802188787 78018.3802803456,772867.531700955 78046.804648091,772850.254817246 78078.3331121039,772824.73764289 78105.536280186,772808.132259763 78121.0134618567,772778.164490624 78143.8928343157,772763.788304779 78162.8023124011,772751.520116406 78184.4855876178,772731.78133287 78246.7625177039,772704.336155489 78336.6874168319,772701.870256514 78357.040494308,772701.626852321 78411.4733345889,772703.185350566 78412.141833984,772705.963646976 78418.8941268059,772700.950352409 78419.4386257983,772700.259250216 78455.3990863022,772703.389531391 78643.2453805331,772684.217949791 78674.2165449885,772654.570677872 78726.6399850572,772653.898078534 78727.5297840246,772618.463814462 78761.3577440109,772612.224620733 78767.9939362184,772610.667822771 78763.9036405777))","5282"
"MULTILINESTRING ((731804.746861063 78349.7510548618,731802.740963416 78348.3131563225,731802.63766502 78328.9557780487,731792.739178235 78301.0836085833,731759.569116513 78285.6980233077,731743.861932353 78308.1444968961,731720.143659714 78297.2871072637,731713.696567195 78293.7521107373))","5283"
"MULTILINESTRING ((775712.145844185 78686.7850803622,775697.776259399 78692.3136731233))","5295"
"MULTILINESTRING ((772370.860736889 85271.7981790333,772406.057299121 85263.5190911587,772397.597609401 85251.5705035468,772391.038418433 85229.988326674,772378.56563183 85232.7538225616,772365.317547385 85220.3481350385,772359.887856585 85182.510876108,772364.679951868 85176.4305831964))","5296"
"MULTILINESTRING ((772696.693760473 85505.7505503575,772675.304281922 85528.0863239912,772680.752975526 85533.1803188713))","5297"
"MULTILINESTRING ((736057.375924172 75564.9049018923,736049.59723252 75569.2439964444,736048.591733734 75568.0269977307,736023.496060716 75581.3354809288,736022.741961641 75580.2242821166,735972.299115827 75607.6483475905,735929.674661591 75631.1036180985,735912.503179962 75641.4356052283,735945.616037854 75709.8025311738,735753.120745325 75805.4351094901,735712.212589433 75825.5236838911,735690.241513128 75836.2975701592,735670.810534058 75846.1400576617,735565.299847804 75898.4005911288))","5300"
"MULTILINESTRING ((769563.904103652 80589.337284874,769549.873218863 80591.100781772,769546.430824384 80569.9662047135))","5301"
"MULTILINESTRING ((772880.205438991 85747.0401014015,772876.862842551 85748.1415999037,772872.265744123 85787.9668557959,772872.914439907 85828.4536114156,772874.354737345 85839.8509990308,772883.03132578 85863.8640734275,772893.372812854 85882.5645537989,772909.287993997 85899.3952367054,772922.649578528 85909.3623269257,772946.363451781 85918.8902185264,773014.949074538 85945.1450956614,773036.328050152 85956.8878846296,773058.701023951 85977.0327644635,773064.266416763 85989.7587509796,773066.368813361 86002.482737198,773076.610400994 86015.9903232632,773094.189179226 86045.424092488,773096.967875717 86050.850386775,773118.778449792 86074.8711623076,773153.851909113 86101.8855357089,773244.814806292 86141.0989005803,773307.369532758 86200.5481407841,773312.042027027 86207.7375333014,773327.170708683 86228.5459117832,773334.840498407 86250.342288535,773351.36676979 86371.6071569053,773373.046539814 86443.7553796236,773387.396421701 86471.638750278,773400.090607665 86473.5285493117,773403.536604137 86470.7672526415))","5302"
"MULTILINESTRING ((710349.64354774 70746.0686699093,710350.415646397 70752.8079623102,710358.316736954 70760.115354561,710364.88332902 70767.4130467319,710315.439882192 70806.9851983607,710306.634991142 70821.4704812985,710289.152410056 70833.8480660292,710288.041711249 70834.7375649416,710271.445429086 70848.2187484794,710247.278254921 70869.7802223136,710238.821864117 70875.0794157081,710236.59086648 70877.405212911,710158.305350823 70937.8697387994,710153.293956431 70938.7485374535,710106.40810686 70976.2266916273,710097.839316094 70982.8606834966,710064.320652232 71008.3951521642,709913.425314862 71124.3484099577,709902.289826899 71132.4088000268,709888.260341955 71144.1297857373,709873.671357715 71154.8491725447,709870.106061632 71156.5070704129,709853.071279987 71169.6636542819,709836.588197935 71179.7244417043,709828.569106383 71188.6757309784,709822.221513143 71194.754223631,709821.548613711 71197.5257204361,709802.171734726 71210.5607042792,709785.809152405 71222.5032895737,709773.776865263 71233.3348764298,709740.484001493 71254.0030506296,709674.669072416 71304.8500882793,709669.10527828 71311.0400808589,709654.842193549 71323.5303656743,709623.665226952 71350.3911329846,709608.964542892 71360.3412206557,709598.499953979 71371.1736076194,709592.818960762 71366.0824130069,709592.930960635 71366.0825130143))","5303"
"MULTILINESTRING ((774597.062465592 82220.0426167273,774596.370263316 82255.8924773759))","5304"
"MULTILINESTRING ((769634.530388358 85767.0739988426,769490.139837414 85872.3125706567,769493.25513363 85876.6262661812,769491.031035675 85881.1593610058,769488.464638582 85880.0543619992,769485.347642102 85878.8378630671,769479.997547742 85881.3756598157,769351.349184377 85930.8654942845,769314.590823373 85945.56047495,769295.980842804 85956.6122611878,769223.578818727 85995.8413117896,769217.005025574 85999.9269067283,769051.222997087 86116.8830637603,769076.368466498 86152.0787272159,769047.952994598 86187.1322861996,768977.583373534 86165.847803533,768797.446761015 86280.2453621068))","5305"
"MULTILINESTRING ((734723.709991424 74510.294482814,734723.150492121 74509.3023838835,734727.60308731 74507.1997865737,734743.748869333 74506.6503883956,734744.308868707 74506.6507884382))","5307"
"MULTILINESTRING ((766462.784552705 93823.331746813,766455.237661544 93817.2304528545))","5322"
"MULTILINESTRING ((772855.581512962 79277.5132974056,772854.600214223 79275.2237998358,772851.392618299 79268.2752071907))","5323"
"MULTILINESTRING ((772841.052328597 79280.3726930694,772842.132527262 79282.2522910986,772845.092723905 79283.7319897189,772846.304922506 79284.6417888216))","5324"
"MULTILINESTRING ((766462.60315288 93823.5816465216,766455.144961627 93817.4561525978))","5325"
"MULTILINESTRING ((766462.429953047 93823.8316462299,766454.801061994 93817.5703524402))","5326"
"MULTILINESTRING ((770026.78908027 88957.6480244423,770065.542837646 88959.6624256499))","5330"
"MULTILINESTRING ((775589.078774042 81141.8033817166,775559.681307271 81127.960694407))","5331"
